name,property_type,star_rating,location,location_sub,latitude,longitude,area,rating,review_count,hotel_facilities,nearby_attractions,room_name,room_properties,room_facilities,package_features,package_cancellation,package_value_added,price_numeric,kecamatan,no_review,log_price,log_review,room_size_m2,has_pool,has_wifi,has_ac,has_gym,has_spa,has_restaurant,has_parking,has_bathtub,has_kitchen,has_balcony,has_ocean_view,has_breakfast,is_free_cancellation,room_tier,value_added_count,is_luxury_brand,has_pool_view,has_garden_view,has_ocean_view2,has_private_pool,has_pool_access,has_nature_view,has_city_view,property_type_enc,kecamatan_cleaned
Ramayana Suites & Resort,Resort,5,Jl. Bakung Sari,Kuta,-8.723690000000001,115.17185,Bali,4.4,352,Fitness FacilitiesChildren's Pool | Grocery/Convenience StoreSecurity | Meeting RoomsPhotocopierBusiness CenterProjector | SpaDoctor on Call 24-hourMassage | Wheelchair Accessible | Patio or terraceOutdoor Furniture | See all | Swimming Pool | WiFi | Fitness Center | Spa | Airport Transfer | 24-hour Front Desk | Elevator | Restaurant,Nearby Destinations | NearestCulinary spotsShopping areasAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Attractions | Landmarks | Gloria Jean's Kuta SquareRestaurants (66m) | Shine Accessories Kuta SquareShopping areas (76m) | Segara BeachNature & parks (290m),Double Room with Pool View,"54m² | 3 room options | Starts from | IDR 2,669,843 | 1/5 | Double | Non-smoking Room | No breakfast | 1 Adult | -56% | Breakfast (1 pax) | Lunch (1 pax)",54m² | Bathtub | TV | Shower | Daily Housekeeping,Breakfast (1 pax) | Lunch (1 pax),Refund & reschedule not allowed,None,3620278,Kuta,0,15.102061652655278,5.8664680569332965,54.0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,7,Kuta
Ramayana Suites & Resort,Resort,5,Jl. Bakung Sari,Kuta,-8.723690000000001,115.17185,Bali,4.4,352,Fitness FacilitiesChildren's Pool | Grocery/Convenience StoreSecurity | Meeting RoomsPhotocopierBusiness CenterProjector | SpaDoctor on Call 24-hourMassage | Wheelchair Accessible | Patio or terraceOutdoor Furniture | See all | Swimming Pool | WiFi | Fitness Center | Spa | Airport Transfer | 24-hour Front Desk | Elevator | Restaurant,Nearby Destinations | NearestCulinary spotsShopping areasAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Attractions | Landmarks | Gloria Jean's Kuta SquareRestaurants (66m) | Shine Accessories Kuta SquareShopping areas (76m) | Segara BeachNature & parks (290m),Prestige Family Suite Room with Garden View,"64m² | 3 room options | Starts from | IDR 2,885,330 | 1/13 | Non-smoking Room | No breakfast | 1 Adult | -56% | Breakfast (1 pax) | Lunch (1 pax)",64m² | TV | Shower | Daily Housekeeping | In-room Accessibility,No breakfast,Refund & reschedule not allowed,None,2885330,Kuta,0,14.875150182712348,5.8664680569332965,64.0,1,1,0,1,1,1,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,7,Kuta
Ramayana Suites & Resort,Resort,5,Jl. Bakung Sari,Kuta,-8.723690000000001,115.17185,Bali,4.4,352,Fitness FacilitiesChildren's Pool | Grocery/Convenience StoreSecurity | Meeting RoomsPhotocopierBusiness CenterProjector | SpaDoctor on Call 24-hourMassage | Wheelchair Accessible | Patio or terraceOutdoor Furniture | See all | Swimming Pool | WiFi | Fitness Center | Spa | Airport Transfer | 24-hour Front Desk | Elevator | Restaurant,Nearby Destinations | NearestCulinary spotsShopping areasAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Attractions | Landmarks | Gloria Jean's Kuta SquareRestaurants (66m) | Shine Accessories Kuta SquareShopping areas (76m) | Segara BeachNature & parks (290m),Prestige Family Suite Room with Garden View,"64m² | 3 room options | Starts from | IDR 2,885,330 | 1/13 | Non-smoking Room | No breakfast | 1 Adult | -56% | Breakfast (1 pax) | Lunch (1 pax)",64m² | TV | Shower | Daily Housekeeping | In-room Accessibility,Breakfast (1 pax),Refund & reschedule not allowed,None,3116157,Kuta,0,14.952111390720644,5.8664680569332965,64.0,1,1,0,1,1,1,0,0,0,0,0,1,0,4,0,1,0,1,0,0,0,0,0,7,Kuta
Ramayana Suites & Resort,Resort,5,Jl. Bakung Sari,Kuta,-8.723690000000001,115.17185,Bali,4.4,352,Fitness FacilitiesChildren's Pool | Grocery/Convenience StoreSecurity | Meeting RoomsPhotocopierBusiness CenterProjector | SpaDoctor on Call 24-hourMassage | Wheelchair Accessible | Patio or terraceOutdoor Furniture | See all | Swimming Pool | WiFi | Fitness Center | Spa | Airport Transfer | 24-hour Front Desk | Elevator | Restaurant,Nearby Destinations | NearestCulinary spotsShopping areasAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Attractions | Landmarks | Gloria Jean's Kuta SquareRestaurants (66m) | Shine Accessories Kuta SquareShopping areas (76m) | Segara BeachNature & parks (290m),Prestige Family Suite Room with Garden View,"64m² | 3 room options | Starts from | IDR 2,885,330 | 1/13 | Non-smoking Room | No breakfast | 1 Adult | -56% | Breakfast (1 pax) | Lunch (1 pax)",64m² | TV | Shower | Daily Housekeeping | In-room Accessibility,Breakfast (1 pax) | Lunch (1 pax),Refund & reschedule not allowed,None,4252066,Kuta,0,15.262915775610518,5.8664680569332965,64.0,1,1,0,1,1,1,0,0,0,0,0,1,0,4,0,1,0,1,0,0,0,0,0,7,Kuta
Ramayana Suites & Resort,Resort,5,Jl. Bakung Sari,Kuta,-8.723690000000001,115.17185,Bali,4.4,352,Fitness FacilitiesChildren's Pool | Grocery/Convenience StoreSecurity | Meeting RoomsPhotocopierBusiness CenterProjector | SpaDoctor on Call 24-hourMassage | Wheelchair Accessible | Patio or terraceOutdoor Furniture | See all | Swimming Pool | WiFi | Fitness Center | Spa | Airport Transfer | 24-hour Front Desk | Elevator | Restaurant,Nearby Destinations | NearestCulinary spotsShopping areasAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Attractions | Landmarks | Gloria Jean's Kuta SquareRestaurants (66m) | Shine Accessories Kuta SquareShopping areas (76m) | Segara BeachNature & parks (290m),Suite,"90m² | 6 room options | Starts from | IDR 2,992,208 | 1/30 | No breakfast | 1 Adult | -62% | Breakfast (1 pax) | -63%",90m² | WiFi | Coffee/Tea Maker | Accessible Bathroom,No breakfast,Refund & reschedule not allowed,None,2992208,Kuta,0,14.91152246857808,5.8664680569332965,90.0,1,1,0,1,1,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,7,Kuta
Ramayana Suites & Resort,Resort,5,Jl. Bakung Sari,Kuta,-8.723690000000001,115.17185,Bali,4.4,352,Fitness FacilitiesChildren's Pool | Grocery/Convenience StoreSecurity | Meeting RoomsPhotocopierBusiness CenterProjector | SpaDoctor on Call 24-hourMassage | Wheelchair Accessible | Patio or terraceOutdoor Furniture | See all | Swimming Pool | WiFi | Fitness Center | Spa | Airport Transfer | 24-hour Front Desk | Elevator | Restaurant,Nearby Destinations | NearestCulinary spotsShopping areasAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Attractions | Landmarks | Gloria Jean's Kuta SquareRestaurants (66m) | Shine Accessories Kuta SquareShopping areas (76m) | Segara BeachNature & parks (290m),Suite,"90m² | 6 room options | Starts from | IDR 2,992,208 | 1/30 | No breakfast | 1 Adult | -62% | Breakfast (1 pax) | -63%",90m² | WiFi | Coffee/Tea Maker | Accessible Bathroom,Breakfast (1 pax),Refund & reschedule not allowed,None,2994879,Kuta,0,14.912414721951029,5.8664680569332965,90.0,1,1,0,1,1,1,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,7,Kuta
Ramayana Suites & Resort,Resort,5,Jl. Bakung Sari,Kuta,-8.723690000000001,115.17185,Bali,4.4,352,Fitness FacilitiesChildren's Pool | Grocery/Convenience StoreSecurity | Meeting RoomsPhotocopierBusiness CenterProjector | SpaDoctor on Call 24-hourMassage | Wheelchair Accessible | Patio or terraceOutdoor Furniture | See all | Swimming Pool | WiFi | Fitness Center | Spa | Airport Transfer | 24-hour Front Desk | Elevator | Restaurant,Nearby Destinations | NearestCulinary spotsShopping areasAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Attractions | Landmarks | Gloria Jean's Kuta SquareRestaurants (66m) | Shine Accessories Kuta SquareShopping areas (76m) | Segara BeachNature & parks (290m),Suite,"90m² | 6 room options | Starts from | IDR 2,992,208 | 1/30 | No breakfast | 1 Adult | -62% | Breakfast (1 pax) | -63%",90m² | WiFi | Coffee/Tea Maker | Accessible Bathroom,No breakfast,Refund & reschedule not allowed,None,3017800,Kuta,0,14.920038978428854,5.8664680569332965,90.0,1,1,0,1,1,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,7,Kuta
Ramayana Suites & Resort,Resort,5,Jl. Bakung Sari,Kuta,-8.723690000000001,115.17185,Bali,4.4,352,Fitness FacilitiesChildren's Pool | Grocery/Convenience StoreSecurity | Meeting RoomsPhotocopierBusiness CenterProjector | SpaDoctor on Call 24-hourMassage | Wheelchair Accessible | Patio or terraceOutdoor Furniture | See all | Swimming Pool | WiFi | Fitness Center | Spa | Airport Transfer | 24-hour Front Desk | Elevator | Restaurant,Nearby Destinations | NearestCulinary spotsShopping areasAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Attractions | Landmarks | Gloria Jean's Kuta SquareRestaurants (66m) | Shine Accessories Kuta SquareShopping areas (76m) | Segara BeachNature & parks (290m),"Suite with Garden View, Club Access","90m² | 2 room options | Starts from | IDR 3,409,620 | 1/16 | No breakfast | 1 Adult | Breakfast (1 pax)",90m² | Bathtub | Connecting Room | TV | Shower | Coffee/Tea Maker | Daily Housekeeping | Accessible Bathroom | In-room Accessibility,No breakfast,Refund & reschedule not allowed,"Club Access, Coffee & tea, Drinking water, Free fitness center access, Parking",3409620,Kuta,0,15.042111699387767,5.8664680569332965,90.0,1,1,0,1,1,1,0,1,0,0,0,0,0,4,1,1,0,1,0,0,0,0,0,7,Kuta
Ramayana Suites & Resort,Resort,5,Jl. Bakung Sari,Kuta,-8.723690000000001,115.17185,Bali,4.4,352,Fitness FacilitiesChildren's Pool | Grocery/Convenience StoreSecurity | Meeting RoomsPhotocopierBusiness CenterProjector | SpaDoctor on Call 24-hourMassage | Wheelchair Accessible | Patio or terraceOutdoor Furniture | See all | Swimming Pool | WiFi | Fitness Center | Spa | Airport Transfer | 24-hour Front Desk | Elevator | Restaurant,Nearby Destinations | NearestCulinary spotsShopping areasAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Attractions | Landmarks | Gloria Jean's Kuta SquareRestaurants (66m) | Shine Accessories Kuta SquareShopping areas (76m) | Segara BeachNature & parks (290m),"Suite with Garden View, Club Access","90m² | 2 room options | Starts from | IDR 3,409,620 | 1/16 | No breakfast | 1 Adult | Breakfast (1 pax)",90m² | Bathtub | Connecting Room | TV | Shower | Coffee/Tea Maker | Daily Housekeeping | Accessible Bathroom | In-room Accessibility,Breakfast (1 pax),Refund & reschedule not allowed,"Club Access, Coffee & tea, Drinking water, Free fitness center access, Parking",3513075,Kuta,0,15.072002564945066,5.8664680569332965,90.0,1,1,0,1,1,1,0,1,0,0,0,1,0,4,1,1,0,1,0,0,0,0,0,7,Kuta
Ramayana Suites & Resort,Resort,5,Jl. Bakung Sari,Kuta,-8.723690000000001,115.17185,Bali,4.4,352,Fitness FacilitiesChildren's Pool | Grocery/Convenience StoreSecurity | Meeting RoomsPhotocopierBusiness CenterProjector | SpaDoctor on Call 24-hourMassage | Wheelchair Accessible | Patio or terraceOutdoor Furniture | See all | Swimming Pool | WiFi | Fitness Center | Spa | Airport Transfer | 24-hour Front Desk | Elevator | Restaurant,Nearby Destinations | NearestCulinary spotsShopping areasAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Attractions | Landmarks | Gloria Jean's Kuta SquareRestaurants (66m) | Shine Accessories Kuta SquareShopping areas (76m) | Segara BeachNature & parks (290m),Royal Family Suite (Interconnecting),"100m² | 4 room options | Starts from | IDR 3,478,251 | 1/30 | Double, Single | Non-smoking Room | No breakfast | 2 Adults | -60% | Breakfast (2 pax)",100m² | TV | Shower | Daily Housekeeping,No breakfast,Refund & reschedule not allowed,None,3478251,Kuta,0,15.062040426705755,5.8664680569332965,100.0,1,1,0,1,1,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,7,Kuta
Ramayana Suites & Resort,Resort,5,Jl. Bakung Sari,Kuta,-8.723690000000001,115.17185,Bali,4.4,352,Fitness FacilitiesChildren's Pool | Grocery/Convenience StoreSecurity | Meeting RoomsPhotocopierBusiness CenterProjector | SpaDoctor on Call 24-hourMassage | Wheelchair Accessible | Patio or terraceOutdoor Furniture | See all | Swimming Pool | WiFi | Fitness Center | Spa | Airport Transfer | 24-hour Front Desk | Elevator | Restaurant,Nearby Destinations | NearestCulinary spotsShopping areasAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Attractions | Landmarks | Gloria Jean's Kuta SquareRestaurants (66m) | Shine Accessories Kuta SquareShopping areas (76m) | Segara BeachNature & parks (290m),Royal Family Suite (Interconnecting),"100m² | 4 room options | Starts from | IDR 3,478,251 | 1/30 | Double, Single | Non-smoking Room | No breakfast | 2 Adults | -60% | Breakfast (2 pax)",100m² | TV | Shower | Daily Housekeeping,No breakfast,Refund & reschedule not allowed,None,3661317,Kuta,0,15.113333749843378,5.8664680569332965,100.0,1,1,0,1,1,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,7,Kuta
Ramayana Suites & Resort,Resort,5,Jl. Bakung Sari,Kuta,-8.723690000000001,115.17185,Bali,4.4,352,Fitness FacilitiesChildren's Pool | Grocery/Convenience StoreSecurity | Meeting RoomsPhotocopierBusiness CenterProjector | SpaDoctor on Call 24-hourMassage | Wheelchair Accessible | Patio or terraceOutdoor Furniture | See all | Swimming Pool | WiFi | Fitness Center | Spa | Airport Transfer | 24-hour Front Desk | Elevator | Restaurant,Nearby Destinations | NearestCulinary spotsShopping areasAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Attractions | Landmarks | Gloria Jean's Kuta SquareRestaurants (66m) | Shine Accessories Kuta SquareShopping areas (76m) | Segara BeachNature & parks (290m),Royal Family Suite (Interconnecting),"100m² | 4 room options | Starts from | IDR 3,478,251 | 1/30 | Double, Single | Non-smoking Room | No breakfast | 2 Adults | -60% | Breakfast (2 pax)",100m² | TV | Shower | Daily Housekeeping,Breakfast (2 pax),Refund & reschedule not allowed,None,3671487,Kuta,0,15.116107587449559,5.8664680569332965,100.0,1,1,0,1,1,1,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,7,Kuta
Ramayana Suites & Resort,Resort,5,Jl. Bakung Sari,Kuta,-8.723690000000001,115.17185,Bali,4.4,352,Fitness FacilitiesChildren's Pool | Grocery/Convenience StoreSecurity | Meeting RoomsPhotocopierBusiness CenterProjector | SpaDoctor on Call 24-hourMassage | Wheelchair Accessible | Patio or terraceOutdoor Furniture | See all | Swimming Pool | WiFi | Fitness Center | Spa | Airport Transfer | 24-hour Front Desk | Elevator | Restaurant,Nearby Destinations | NearestCulinary spotsShopping areasAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Attractions | Landmarks | Gloria Jean's Kuta SquareRestaurants (66m) | Shine Accessories Kuta SquareShopping areas (76m) | Segara BeachNature & parks (290m),Royal Family Suite Room with Garden View,"100m² | 3 room options | Starts from | IDR 4,154,875 | 1/3 | Non-smoking Room | No breakfast | 1 Adult | -56% | Breakfast (1 pax) | Lunch (1 pax)",100m² | TV | Shower | Daily Housekeeping | In-room Accessibility,No breakfast,Refund & reschedule not allowed,None,4154875,Kuta,0,15.239793142264384,5.8664680569332965,100.0,1,1,0,1,1,1,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,7,Kuta
Ramayana Suites & Resort,Resort,5,Jl. Bakung Sari,Kuta,-8.723690000000001,115.17185,Bali,4.4,352,Fitness FacilitiesChildren's Pool | Grocery/Convenience StoreSecurity | Meeting RoomsPhotocopierBusiness CenterProjector | SpaDoctor on Call 24-hourMassage | Wheelchair Accessible | Patio or terraceOutdoor Furniture | See all | Swimming Pool | WiFi | Fitness Center | Spa | Airport Transfer | 24-hour Front Desk | Elevator | Restaurant,Nearby Destinations | NearestCulinary spotsShopping areasAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Attractions | Landmarks | Gloria Jean's Kuta SquareRestaurants (66m) | Shine Accessories Kuta SquareShopping areas (76m) | Segara BeachNature & parks (290m),Royal Family Suite Room with Garden View,"100m² | 3 room options | Starts from | IDR 4,154,875 | 1/3 | Non-smoking Room | No breakfast | 1 Adult | -56% | Breakfast (1 pax) | Lunch (1 pax)",100m² | TV | Shower | Daily Housekeeping | In-room Accessibility,Breakfast (1 pax),Refund & reschedule not allowed,None,4385702,Kuta,0,15.2938604902089,5.8664680569332965,100.0,1,1,0,1,1,1,0,0,0,0,0,1,0,4,0,1,0,1,0,0,0,0,0,7,Kuta
Ramayana Suites & Resort,Resort,5,Jl. Bakung Sari,Kuta,-8.723690000000001,115.17185,Bali,4.4,352,Fitness FacilitiesChildren's Pool | Grocery/Convenience StoreSecurity | Meeting RoomsPhotocopierBusiness CenterProjector | SpaDoctor on Call 24-hourMassage | Wheelchair Accessible | Patio or terraceOutdoor Furniture | See all | Swimming Pool | WiFi | Fitness Center | Spa | Airport Transfer | 24-hour Front Desk | Elevator | Restaurant,Nearby Destinations | NearestCulinary spotsShopping areasAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Attractions | Landmarks | Gloria Jean's Kuta SquareRestaurants (66m) | Shine Accessories Kuta SquareShopping areas (76m) | Segara BeachNature & parks (290m),Suite with Garden View,"90m² | 3 room options | Starts from | IDR 4,308,759 | 1/16 | Non-smoking Room | No breakfast | 1 Adult | -56% | Breakfast (1 pax) | Lunch (1 pax)",90m² | Bathtub | TV | Shower | Daily Housekeeping | In-room Accessibility,No breakfast,Refund & reschedule not allowed,None,4308759,Kuta,0,15.276160717669237,5.8664680569332965,90.0,1,1,0,1,1,1,0,1,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,7,Kuta
Ramayana Suites & Resort,Resort,5,Jl. Bakung Sari,Kuta,-8.723690000000001,115.17185,Bali,4.4,352,Fitness FacilitiesChildren's Pool | Grocery/Convenience StoreSecurity | Meeting RoomsPhotocopierBusiness CenterProjector | SpaDoctor on Call 24-hourMassage | Wheelchair Accessible | Patio or terraceOutdoor Furniture | See all | Swimming Pool | WiFi | Fitness Center | Spa | Airport Transfer | 24-hour Front Desk | Elevator | Restaurant,Nearby Destinations | NearestCulinary spotsShopping areasAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Attractions | Landmarks | Gloria Jean's Kuta SquareRestaurants (66m) | Shine Accessories Kuta SquareShopping areas (76m) | Segara BeachNature & parks (290m),Suite with Garden View,"90m² | 3 room options | Starts from | IDR 4,308,759 | 1/16 | Non-smoking Room | No breakfast | 1 Adult | -56% | Breakfast (1 pax) | Lunch (1 pax)",90m² | Bathtub | TV | Shower | Daily Housekeeping | In-room Accessibility,Breakfast (1 pax),Refund & reschedule not allowed,None,4539587,Kuta,0,15.328346817000922,5.8664680569332965,90.0,1,1,0,1,1,1,0,1,0,0,0,1,0,4,0,1,0,1,0,0,0,0,0,7,Kuta
The Evitel Resort Ubud,Resort,3,"Jl. Monkey Forest, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali",Ubud,-8.51766665919069,115.263061776095,Bali,4.3,548,No Pets Allowed | Dining RoomRooftop Bar | Meeting RoomsPhotocopierBusiness Center | Spa | Weekly/Monthly | Patio or terraceShower | TelevisionFree WiFi | NIB Registered | See all | Swimming Pool | WiFi | Airport Transfer | 24-hour Front Desk | Elevator | Restaurant,Nearby Destinations | NearestCulinary spotsShopping areasAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Attractions | Landmarks | TERASI sushi & asian kitchenRestaurants (35m) | Sacred Monkey Forest SanctuaryOther landmarks (278m) | Bali Alaska AdventureOutdoor attractions (658m),Double or Twin Standard Room,"16m² | 4 room options | Starts from | IDR 602,690 | 1/9 | Double or Twin | Non-smoking Room | No breakfast | 2 Adults | -74% | Breakfast (2 pax)",16m² | TV | Shower | Coffee/Tea Maker | Daily Housekeeping,No breakfast,Refund & reschedule not allowed,"10% Discount of Food & Beverage (Non Alcohol), Once per stay",602690,Ubud,0,13.309159906557252,6.3080984415095305,16.0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7,Ubud
The Evitel Resort Ubud,Resort,3,"Jl. Monkey Forest, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali",Ubud,-8.51766665919069,115.263061776095,Bali,4.3,548,No Pets Allowed | Dining RoomRooftop Bar | Meeting RoomsPhotocopierBusiness Center | Spa | Weekly/Monthly | Patio or terraceShower | TelevisionFree WiFi | NIB Registered | See all | Swimming Pool | WiFi | Airport Transfer | 24-hour Front Desk | Elevator | Restaurant,Nearby Destinations | NearestCulinary spotsShopping areasAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Attractions | Landmarks | TERASI sushi & asian kitchenRestaurants (35m) | Sacred Monkey Forest SanctuaryOther landmarks (278m) | Bali Alaska AdventureOutdoor attractions (658m),Double or Twin Standard Room,"16m² | 4 room options | Starts from | IDR 602,690 | 1/9 | Double or Twin | Non-smoking Room | No breakfast | 2 Adults | -74% | Breakfast (2 pax)",16m² | TV | Shower | Coffee/Tea Maker | Daily Housekeeping,No breakfast,Refund & reschedule with fee until 11 May 2026,"10% Discount of Food & Beverage (Non Alcohol), Once per stay",609612,Ubud,0,13.320579608586506,6.3080984415095305,16.0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7,Ubud
The Evitel Resort Ubud,Resort,3,"Jl. Monkey Forest, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali",Ubud,-8.51766665919069,115.263061776095,Bali,4.3,548,No Pets Allowed | Dining RoomRooftop Bar | Meeting RoomsPhotocopierBusiness Center | Spa | Weekly/Monthly | Patio or terraceShower | TelevisionFree WiFi | NIB Registered | See all | Swimming Pool | WiFi | Airport Transfer | 24-hour Front Desk | Elevator | Restaurant,Nearby Destinations | NearestCulinary spotsShopping areasAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Attractions | Landmarks | TERASI sushi & asian kitchenRestaurants (35m) | Sacred Monkey Forest SanctuaryOther landmarks (278m) | Bali Alaska AdventureOutdoor attractions (658m),Double or Twin Standard Room,"16m² | 4 room options | Starts from | IDR 602,690 | 1/9 | Double or Twin | Non-smoking Room | No breakfast | 2 Adults | -74% | Breakfast (2 pax)",16m² | TV | Shower | Coffee/Tea Maker | Daily Housekeeping,Breakfast (2 pax),Refund & reschedule not allowed,None,642453,Ubud,0,13.373050497857704,6.3080984415095305,16.0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7,Ubud
The Evitel Resort Ubud,Resort,3,"Jl. Monkey Forest, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali",Ubud,-8.51766665919069,115.263061776095,Bali,4.3,548,No Pets Allowed | Dining RoomRooftop Bar | Meeting RoomsPhotocopierBusiness Center | Spa | Weekly/Monthly | Patio or terraceShower | TelevisionFree WiFi | NIB Registered | See all | Swimming Pool | WiFi | Airport Transfer | 24-hour Front Desk | Elevator | Restaurant,Nearby Destinations | NearestCulinary spotsShopping areasAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Attractions | Landmarks | TERASI sushi & asian kitchenRestaurants (35m) | Sacred Monkey Forest SanctuaryOther landmarks (278m) | Bali Alaska AdventureOutdoor attractions (658m),Double or Twin Superior Room,"22m² | 4 room options | Starts from | IDR 610,006 | 1/5 | Double or Twin | Non-smoking Room | No breakfast | 2 Adults | -74% | Breakfast (2 pax)",22m² | TV | Shower | Coffee/Tea Maker | Daily Housekeeping,No breakfast,Refund & reschedule not allowed,"10% Discount of Food & Beverage (Non Alcohol), Once per stay",610006,Ubud,0,13.321225711493488,6.3080984415095305,22.0,1,1,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,7,Ubud
The Evitel Resort Ubud,Resort,3,"Jl. Monkey Forest, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali",Ubud,-8.51766665919069,115.263061776095,Bali,4.3,548,No Pets Allowed | Dining RoomRooftop Bar | Meeting RoomsPhotocopierBusiness Center | Spa | Weekly/Monthly | Patio or terraceShower | TelevisionFree WiFi | NIB Registered | See all | Swimming Pool | WiFi | Airport Transfer | 24-hour Front Desk | Elevator | Restaurant,Nearby Destinations | NearestCulinary spotsShopping areasAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Attractions | Landmarks | TERASI sushi & asian kitchenRestaurants (35m) | Sacred Monkey Forest SanctuaryOther landmarks (278m) | Bali Alaska AdventureOutdoor attractions (658m),Double or Twin Superior Room,"22m² | 4 room options | Starts from | IDR 610,006 | 1/5 | Double or Twin | Non-smoking Room | No breakfast | 2 Adults | -74% | Breakfast (2 pax)",22m² | TV | Shower | Coffee/Tea Maker | Daily Housekeeping,No breakfast,Refund & reschedule with fee until 11 May 2026,"10% Discount of Food & Beverage (Non Alcohol), Once per stay",616167,Ubud,0,13.331274932605062,6.3080984415095305,22.0,1,1,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,7,Ubud
The Evitel Resort Ubud,Resort,3,"Jl. Monkey Forest, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali",Ubud,-8.51766665919069,115.263061776095,Bali,4.3,548,No Pets Allowed | Dining RoomRooftop Bar | Meeting RoomsPhotocopierBusiness Center | Spa | Weekly/Monthly | Patio or terraceShower | TelevisionFree WiFi | NIB Registered | See all | Swimming Pool | WiFi | Airport Transfer | 24-hour Front Desk | Elevator | Restaurant,Nearby Destinations | NearestCulinary spotsShopping areasAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Attractions | Landmarks | TERASI sushi & asian kitchenRestaurants (35m) | Sacred Monkey Forest SanctuaryOther landmarks (278m) | Bali Alaska AdventureOutdoor attractions (658m),Double or Twin Superior Room,"22m² | 4 room options | Starts from | IDR 610,006 | 1/5 | Double or Twin | Non-smoking Room | No breakfast | 2 Adults | -74% | Breakfast (2 pax)",22m² | TV | Shower | Coffee/Tea Maker | Daily Housekeeping,Breakfast (2 pax),Refund & reschedule not allowed,None,648942,Ubud,0,13.383100164402363,6.3080984415095305,22.0,1,1,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,7,Ubud
The Evitel Resort Ubud,Resort,3,"Jl. Monkey Forest, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali",Ubud,-8.51766665919069,115.263061776095,Bali,4.3,548,No Pets Allowed | Dining RoomRooftop Bar | Meeting RoomsPhotocopierBusiness Center | Spa | Weekly/Monthly | Patio or terraceShower | TelevisionFree WiFi | NIB Registered | See all | Swimming Pool | WiFi | Airport Transfer | 24-hour Front Desk | Elevator | Restaurant,Nearby Destinations | NearestCulinary spotsShopping areasAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Attractions | Landmarks | TERASI sushi & asian kitchenRestaurants (35m) | Sacred Monkey Forest SanctuaryOther landmarks (278m) | Bali Alaska AdventureOutdoor attractions (658m),Double or Twin Superior Room with Garden View,"20m² | 4 room options | Starts from | IDR 697,793 | 1/16 | Double Or Twin | No breakfast | 1 Adult | Breakfast (1 pax)",20m² | Bathtub | Connecting Room | TV | Shower | Coffee/Tea Maker,No breakfast,Refund & reschedule not allowed,"Express check-in, Free fitness center access, Parking, Welcome drink",697793,Ubud,0,13.455679209245565,6.3080984415095305,20.0,1,1,0,0,1,1,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,7,Ubud
